cp_active,propensity_score
0,0.07574952946724929
0,0.08367788593332448
0,0.08882254611212212
0,0.07722682385737807
0,0.12639825596391455
0,0.18553323084293982
0,0.18941710585647054
0,0.18388412634559567
0,0.17590047008047677
0,0.0002764323108567123
0,0.00045632412064702403
0,0.0005529559867559553
0,0.0005443350632479889
0,0.0021331673291918635
0,0.0043460050167569795
0,0.008448440811674167
0,0.010195625550276833
0,0.012568343601351938
0,0.010631440218178433
0,0.016320569613825005
0,0.017807994325770245
0,0.016162864688007855
0,0.018566713347613235
0,0.02310285911578295
0,0.021137293610572785
0,0.02023877191063167
0,0.10888986752285862
0,0.16436248430948625
0,0.1312544054058267
0,0.15460600480270154
0,0.3952747475818415
0,0.5938532702572036
0,0.7036061559290119
0,0.765368720860915
0,0.8069499225245607
1,0.7345724358347181
1,0.8236411751842042
1,0.8403370707777307
1,0.8542707776247251
1,0.8317202229664012
1,0.8571395001378531
1,0.8737507829037966
1,0.8764861056368284
0,0.06056229885268276
0,0.09649079512427508
0,0.10818950065696308
0,0.09043381666764573
1,0.344080418132863
1,0.5341695927286212
1,0.6988074809517124
1,0.7864594329992898
1,0.8583786689269911
1,0.8651803676305816
1,0.8626691960335586
1,0.8583708567271179
1,0.9065898271073657
1,0.9275572605414555
1,0.9390284442605702
1,0.9420653070586154
1,0.957735651054879
0,0.001202320265667832
0,0.002031250218664322
0,0.002369920953497849
0,0.00236043156748618
0,0.012625923392400793
0,0.04176007558502049
0,0.07027799040885532
0,0.08313929344639699
1,0.11797940571171447
1,0.16632019247315286
1,0.21547337951995865
1,0.23171721291889755
1,0.35855131498902004
1,0.39002487711322326
1,0.495334788504635
1,0.5064999418830851
1,0.5994338265103566
0,0.004816785511871428
0,0.008766573586240244
0,0.009613804966635917
0,0.009140939852274417
0,0.04521059841557658
0,0.1140475952271873
0,0.1804475430040511
0,0.24010928862921563
0,0.25770434705486434
0,0.23305521083478076
0,0.28751155066550277
0,0.3207778328445989
0,0.4246699144619435
0,0.45900102817060934
0,0.5128686443686202
0,0.6632066163249483
0,0.701359122097511
0,0.057148590190361545
0,0.14298741012733943
0,0.1640914887380301
0,0.19269494072851887
1,0.5525697329289292
1,0.7468263955675253
1,0.8326419956854327
1,0.8468047197978741
1,0.8656238815157083
1,0.8772889205942134
1,0.8946647594201824
1,0.8985469067883742
1,0.9213366815168212
1,0.9089156867869426
1,0.959909935598883
1,0.9645409776239176
1,0.9562656643314886
0,3.509529184915329e-05
0,6.989513501325906e-05
0,8.866323392676368e-05
0,0.00011908931891721189
0,0.0004063983378924555
0,0.0008173966652283748
0,0.0010497244803568321
0,0.0012562431921027978
0,0.0024697922366877013
0,0.00250552507647156
0,0.0030579860833061293
0,0.003998406720393722
0,0.006290947697949981
0,0.007032430104833895
0,0.009842693071918407
0,0.012843462234708532
0,0.012760431929672366
0,0.47314792458413163
0,0.6197139430829914
0,0.605570003202024
0,0.5388815005037362
1,0.9541740864859704
1,0.9492461087078253
1,0.9849849384767954
1,0.990783451244911
1,0.9954610119001276
1,0.9963482825551148
1,0.9946213908866837
1,0.9941000300789454
1,0.9952269467999284
1,0.994290257885494
1,0.9970903447429185
1,0.9969250177046401
1,0.9947135382093175
0,0.005417478750338722
0,0.008831763839422815
0,0.010000978198013627
0,0.009246848848249773
0,0.047702596698352515
0,0.09868933134036345
0,0.21594589214233703
0,0.29284125078388135
0,0.4159113179612351
0,0.4317527594557682
0,0.44814780806811383
0,0.5659664039787499
0,0.6442845461257959
0,0.6897304412378112
0,0.7086535474350808
0,0.766793012192895
0,0.7935672784860373
0,0.0027701840151492657
0,0.007124426885220643
0,0.007622415261252039
0,0.006609367984444907
0,0.03869181072308497
0,0.08898272556454641
0,0.15586741788297287
0,0.18639426770886228
0,0.2494564565748079
0,0.26678480324263476
0,0.27422209907193673
0,0.3222990420767972
0,0.3740512394385007
0,0.48959394969698133
0,0.5131266441536242
0,0.5713828761928469
0,0.6248697997043084
0,0.0011081876916892444
0,0.003280463624398585
0,0.0039419000106956726
0,0.0037935569984622066
0,0.01970329644219099
0,0.04381605425191651
0,0.060089008099683816
0,0.07380380014128722
0,0.11705368007523825
0,0.12035247006761937
0,0.13427620571344326
0,0.12193291977428859
0,0.13935021688216434
0,0.13694219417122094
0,0.1544218384241451
0,0.1690079674028225
0,0.20387282880415897
0,0.0048414902437966985
0,0.011250975093150036
0,0.010931388035948147
0,0.009891505325788143
0,0.04415207235195509
0,0.1323928524540886
0,0.24712182247593803
0,0.31305385175484457
0,0.41162567051855475
0,0.47107744828914094
0,0.5924499830509857
0,0.6590393013799015
0,0.7552075141090049
0,0.7879022407788063
0,0.7926714770238423
0,0.8208820069201735
0,0.7864082450890526
0,0.00018976147939690777
0,0.0005565312807018795
0,0.0005251847678048967
0,0.0006906427022122068
0,0.004079253705646409
0,0.009013492407617306
0,0.011849531233599624
0,0.01613808179480486
0,0.024061339873895627
0,0.03546140537169995
0,0.04198827869099454
0,0.0547875548084787
0,0.07298391166763893
0,0.088633482606626
0,0.13443285112517694
0,0.1603586508003653
0,0.21976272921972279
0,0.0004466360035061334
0,0.0011145563129637407
0,0.0012308559736396536
0,0.0010964498820912184
0,0.006090493947136326
0,0.016866287532756277
0,0.02739109502742231
0,0.027093489332765546
0,0.033789749394529466
0,0.031126774545755943
0,0.029317287205419762
0,0.030411473825258467
0,0.04695624621940726
0,0.07275341774366006
0,0.07932245699669882
0,0.11166880302570942
0,0.08723472854090372
0,8.969077149808294e-06
0,2.231323906407905e-05
0,3.0364671089104164e-05
0,2.9278406297484013e-05
0,0.0001620936882057053
0,0.0004979106066767575
0,0.0009140382542231645
0,0.00098302296960041
0,0.0014930759583858615
0,0.0014231429314846861
0,0.001603973514778317
0,0.0020459928080261607
0,0.002891500780261429
0,0.0027288588969551697
0,0.003975948243376994
0,0.005751400688553649
0,0.007577506063000923
0,0.0007257622595433613
0,0.0020012457714340417
0,0.0023367899472269316
0,0.0018118138081980651
0,0.010532720026595622
0,0.03387047557931679
0,0.0729479821422359
0,0.09723297665333963
0,0.12505137941799596
0,0.13745106286991707
0,0.170625419908265
0,0.15536068439097764
0,0.19868639966082696
0,0.17627972917854673
0,0.2615562722727833
0,0.2925077653127287
0,0.30575225019236957
0,9.012531884921792e-05
0,0.00022454037439204974
0,0.00016475109945612916
0,0.00017203157849657663
0,0.0011905648097463022
0,0.003571380064385259
0,0.006445646269662827
0,0.008966583997600138
0,0.013560702140793171
0,0.013283778261657152
0,0.02192831332919188
0,0.02666751205277807
